layer,model,boroct2020,n_images,mean_score,comparisons,median_income
census_tract,gemma-4-12b,4050500,16,-0.9062,21,113438.0
census_tract,gemma-4-12b,4050600,17,0.4706,22,93000.0
census_tract,gemma-4-12b,4050700,64,-0.6094,91,84476.0
census_tract,gemma-4-12b,4050800,36,0.5069,52,77040.0
census_tract,gemma-4-12b,4051000,23,0.3623,29,85179.0
census_tract,gemma-4-12b,4051100,56,-0.3839,77,92647.0
census_tract,gemma-4-12b,4051200,63,0.3704,84,122778.0
census_tract,gemma-4-12b,4051300,25,-0.12,34,83618.0
census_tract,gemma-4-12b,4051500,45,-0.0711,63,102833.0
census_tract,gemma-4-12b,4051600,35,0.3476,44,107500.0
census_tract,gemma-4-12b,4051700,78,-0.3793,101,113125.0
census_tract,gemma-4-12b,4051800,25,0.12,27,124423.0
census_tract,gemma-4-12b,4052000,27,-0.0741,33,105163.0
census_tract,gemma-4-12b,4052100,40,0.0167,51,84009.0
census_tract,gemma-4-12b,4052200,26,0.1474,39,86818.0
census_tract,gemma-4-12b,4052400,30,0.0,34,112838.0
census_tract,gemma-4-12b,4052500,25,-0.12,32,77037.0
census_tract,gemma-4-12b,4052600,20,-0.1,23,96695.0
census_tract,gemma-4-12b,4052800,33,-0.2576,45,79542.0
census_tract,gemma-4-12b,4053000,29,0.2816,40,102381.0
census_tract,gemma-4-12b,4053100,51,-0.3333,74,73938.0
census_tract,gemma-4-12b,4053200,35,-0.1429,47,97419.0
census_tract,gemma-4-12b,4053401,38,-0.2018,49,103594.0
census_tract,gemma-4-12b,4053501,32,-0.2448,42,73042.0
census_tract,gemma-4-12b,4053502,18,-0.2778,18,
census_tract,gemma-4-12b,4053601,19,0.4474,29,
census_tract,gemma-4-12b,4053800,27,-0.0741,30,121034.0
census_tract,gemma-4-12b,4053901,62,-0.2339,84,91027.0
census_tract,gemma-4-12b,4053902,12,-0.1667,16,
census_tract,gemma-4-12b,4054000,55,-0.1303,70,102174.0
census_tract,gemma-4-12b,4054200,83,0.1225,116,94125.0
census_tract,gemma-4-12b,4054500,25,0.5067,31,66076.0
census_tract,gemma-4-12b,4054700,23,0.6522,35,119732.0
census_tract,gemma-4-12b,4054800,27,0.3395,33,84601.0
census_tract,gemma-4-12b,4054900,25,0.2933,38,104821.0
census_tract,gemma-4-12b,4055100,28,0.4405,36,80268.0
census_tract,gemma-4-12b,4055200,90,-0.3815,109,71213.0
census_tract,gemma-4-12b,4055300,28,0.2113,42,90114.0
census_tract,gemma-4-12b,4055400,38,0.0526,44,89375.0
census_tract,gemma-4-12b,4055500,30,-0.0833,35,86667.0
census_tract,gemma-4-12b,4055600,23,-0.1087,33,135052.0
census_tract,gemma-4-12b,4055700,30,0.1389,41,101636.0
census_tract,gemma-4-12b,4055800,16,0.3125,18,78672.0
census_tract,gemma-4-12b,4055900,24,-0.0208,30,70481.0
census_tract,gemma-4-12b,4056000,29,0.2184,40,139615.0
census_tract,gemma-4-12b,4056100,160,-0.5427,206,
census_tract,gemma-4-12b,4056200,31,-0.0161,41,102125.0
census_tract,gemma-4-12b,4056400,26,0.3462,34,95000.0
census_tract,gemma-4-12b,4056500,18,-0.0741,23,129647.0
census_tract,gemma-4-12b,4056600,24,0.5139,34,71974.0
census_tract,gemma-4-12b,4056700,39,0.3077,53,111477.0
census_tract,gemma-4-12b,4056800,138,-0.2089,171,101321.0
census_tract,gemma-4-12b,4057700,28,0.4107,38,75750.0
census_tract,gemma-4-12b,4057900,7,0.0476,11,76023.0
census_tract,gemma-4-12b,4058000,104,-0.1619,135,139342.0
census_tract,gemma-4-12b,4058100,23,0.6667,30,78950.0
census_tract,gemma-4-12b,4058200,75,-0.0556,96,123583.0
census_tract,gemma-4-12b,4058300,17,0.4118,24,109327.0
census_tract,gemma-4-12b,4058500,32,0.4896,42,101157.0
census_tract,gemma-4-12b,4058700,14,0.0357,17,100385.0
census_tract,gemma-4-12b,4058900,28,0.375,37,60224.0
census_tract,gemma-4-12b,4059000,19,0.4211,20,93750.0
census_tract,gemma-4-12b,4059100,14,0.5952,18,53832.0
census_tract,gemma-4-12b,4059200,39,-0.2222,53,77857.0
census_tract,gemma-4-12b,4059300,32,0.151,43,90975.0
census_tract,gemma-4-12b,4059400,32,-0.1797,45,134297.0
census_tract,gemma-4-12b,4059501,19,0.0702,29,80515.0
census_tract,gemma-4-12b,4059502,29,0.2586,38,75833.0
census_tract,gemma-4-12b,4059600,30,0.1778,38,92162.0
census_tract,gemma-4-12b,4059800,38,0.0943,49,96250.0
census_tract,gemma-4-12b,4059900,11,0.1818,17,120979.0
census_tract,gemma-4-12b,4060000,29,0.3678,39,129519.0
census_tract,gemma-4-12b,4060100,22,-0.0591,35,75811.0
census_tract,gemma-4-12b,4060300,31,0.3183,41,95909.0
census_tract,gemma-4-12b,4060600,23,-0.087,35,131250.0
census_tract,gemma-4-12b,4060701,11,0.0909,14,
census_tract,gemma-4-12b,4060800,25,0.12,32,115000.0
census_tract,gemma-4-12b,4061000,38,0.1053,58,97788.0
census_tract,gemma-4-12b,4061200,36,0.0556,42,133214.0
census_tract,gemma-4-12b,4061301,67,-0.1841,84,93669.0
census_tract,gemma-4-12b,4061400,36,0.0,47,132159.0
census_tract,gemma-4-12b,4061601,53,0.2877,70,107838.0
census_tract,gemma-4-12b,4061602,81,-0.428,107,127857.0
census_tract,gemma-4-12b,4061800,34,0.0882,49,112868.0
census_tract,gemma-4-12b,4061900,28,-0.0536,34,62083.0
census_tract,gemma-4-12b,4062000,24,-0.0042,31,129457.0
census_tract,gemma-4-12b,4062100,34,-0.0441,49,77011.0
census_tract,gemma-4-12b,4062200,78,-0.2329,106,122938.0
census_tract,gemma-4-12b,4062300,21,0.6349,27,77563.0
census_tract,gemma-4-12b,4062500,20,-0.25,25,83631.0
census_tract,gemma-4-12b,4062600,53,-0.0063,79,139602.0
census_tract,gemma-4-12b,4062700,27,0.1111,35,76439.0
census_tract,gemma-4-12b,4062900,22,0.0152,28,101097.0
census_tract,gemma-4-12b,4063000,17,-0.0588,22,120821.0
census_tract,gemma-4-12b,4063200,44,0.1818,56,107672.0
census_tract,gemma-4-12b,4063301,19,-0.0175,25,142768.0
census_tract,gemma-4-12b,4063302,16,0.625,25,102292.0
census_tract,gemma-4-12b,4063500,19,0.114,28,86219.0
census_tract,gemma-4-12b,4063700,97,-0.2268,144,91488.0
census_tract,gemma-4-12b,4063800,111,-0.215,151,164604.0
census_tract,gemma-4-12b,4063900,55,-0.1379,85,102083.0
census_tract,gemma-4-12b,4064101,14,0.0952,21,99393.0
census_tract,gemma-4-12b,4064102,150,-0.1667,187,
census_tract,gemma-4-12b,4064500,47,-0.0106,58,81250.0
census_tract,gemma-4-12b,4064600,71,0.0498,95,125875.0
census_tract,gemma-4-12b,4065000,73,0.1005,97,133482.0
census_tract,gemma-4-12b,4065401,60,-0.1931,78,104622.0
census_tract,gemma-4-12b,4065402,18,-0.0556,19,
census_tract,gemma-4-12b,4065501,33,-0.1414,50,
census_tract,gemma-4-12b,4065600,88,-0.2386,111,117800.0
census_tract,gemma-4-12b,4065702,24,0.2812,32,74821.0
census_tract,gemma-4-12b,4065703,37,0.009,54,122434.0
census_tract,gemma-4-12b,4065900,33,0.1424,42,112917.0
census_tract,gemma-4-12b,4066000,43,-0.3411,54,137843.0
census_tract,gemma-4-12b,4066100,16,-0.2188,21,116806.0
census_tract,gemma-4-12b,4066301,47,0.4858,65,92318.0
census_tract,gemma-4-12b,4066302,16,0.4688,22,
census_tract,gemma-4-12b,4066401,73,-0.8616,97,110000.0
census_tract,gemma-4-12b,4066402,41,0.1537,53,111494.0
census_tract,gemma-4-12b,4066403,33,0.0606,47,100441.0
census_tract,gemma-4-12b,4066404,28,-1.4048,38,
census_tract,gemma-4-12b,4066501,42,0.1786,53,100391.0
census_tract,gemma-4-12b,4066701,33,0.2071,44,103594.0
census_tract,gemma-4-12b,4066900,17,-0.1008,32,96484.0
census_tract,gemma-4-12b,4067100,41,0.1545,53,121266.0
census_tract,gemma-4-12b,4067700,34,0.2059,41,100313.0
census_tract,gemma-4-12b,4067900,53,0.2201,74,78538.0
census_tract,gemma-4-12b,4068000,177,-0.3828,245,133510.0
census_tract,gemma-4-12b,4068200,37,-0.4099,47,89732.0
census_tract,gemma-4-12b,4068300,57,-0.3333,75,85771.0
census_tract,gemma-4-12b,4068700,75,-0.1133,109,86193.0
census_tract,gemma-4-12b,4069000,39,0.2479,58,111464.0
census_tract,gemma-4-12b,4069300,35,-0.1048,43,57099.0
census_tract,gemma-4-12b,4069400,51,-0.2516,72,117692.0
census_tract,gemma-4-12b,4069500,32,-0.0156,39,91591.0
census_tract,gemma-4-12b,4069701,16,-0.4792,22,102500.0
census_tract,gemma-4-12b,4069702,54,0.2438,77,92489.0
census_tract,gemma-4-12b,4070300,35,0.3429,51,106250.0
census_tract,gemma-4-12b,4070700,38,0.4605,48,138237.0
census_tract,gemma-4-12b,4070900,32,0.0833,48,117375.0
census_tract,gemma-4-12b,4071100,60,0.1194,76,100149.0
census_tract,gemma-4-12b,4071303,41,0.0285,50,97563.0
census_tract,gemma-4-12b,4071304,26,0.0577,38,100238.0
census_tract,gemma-4-12b,4071305,20,0.1417,30,118409.0
census_tract,gemma-4-12b,4071306,40,0.1792,53,88329.0
census_tract,gemma-4-12b,4071600,604,-1.0837,830,
census_tract,gemma-4-12b,4071701,17,0.0882,27,67566.0
census_tract,gemma-4-12b,4071702,76,-0.5724,94,87958.0
census_tract,gemma-4-12b,4071900,24,0.0104,29,62408.0
census_tract,gemma-4-12b,4072100,23,0.1957,32,100976.0
census_tract,gemma-4-12b,4072300,56,0.625,70,181250.0
census_tract,gemma-4-12b,4072900,16,0.3333,20,104767.0
census_tract,gemma-4-12b,4073100,30,0.0389,38,170913.0
census_tract,gemma-4-12b,4073700,33,0.4571,43,151731.0
census_tract,gemma-4-12b,4073900,45,0.4815,64,116815.0
census_tract,gemma-4-12b,4074100,21,0.381,28,96894.0
census_tract,gemma-4-12b,4074300,38,0.1053,49,66972.0
census_tract,gemma-4-12b,4074500,36,-0.2639,44,63268.0
census_tract,gemma-4-12b,4074700,35,-0.0857,42,99769.0
census_tract,gemma-4-12b,4074900,38,0.5088,45,224313.0
census_tract,gemma-4-12b,4075701,39,0.2137,51,117361.0
census_tract,gemma-4-12b,4075702,38,-0.2281,53,125316.0
census_tract,gemma-4-12b,4076901,30,0.3278,45,111389.0
census_tract,gemma-4-12b,4076902,26,0.1667,37,134545.0
census_tract,gemma-4-12b,4077300,51,0.0523,66,106964.0
census_tract,gemma-4-12b,4077500,29,0.1839,41,84427.0
census_tract,gemma-4-12b,4077902,88,0.1098,128,102363.0
census_tract,gemma-4-12b,4077903,40,0.1208,54,96944.0
census_tract,gemma-4-12b,4077904,82,0.0346,115,107279.0
census_tract,gemma-4-12b,4077905,46,-0.2935,61,94000.0
census_tract,gemma-4-12b,4077906,46,0.2572,57,86324.0
census_tract,gemma-4-12b,4077907,47,0.1099,67,68226.0
census_tract,gemma-4-12b,4077908,22,-0.1136,28,79265.0
census_tract,gemma-4-12b,4078800,22,-0.1818,25,105529.0
census_tract,gemma-4-12b,4079000,34,-0.5147,49,97500.0
census_tract,gemma-4-12b,4079200,59,-0.404,81,71510.0
census_tract,gemma-4-12b,4079300,10,-0.5,11,
census_tract,gemma-4-12b,4079701,9,-0.1111,11,62173.0
census_tract,gemma-4-12b,4079702,33,0.4697,47,48147.0
census_tract,gemma-4-12b,4079900,35,-0.1333,50,48980.0
census_tract,gemma-4-12b,4080301,65,-0.1487,85,59817.0
census_tract,gemma-4-12b,4080302,102,-0.4265,138,82358.0
census_tract,gemma-4-12b,4080900,46,0.0,60,55716.0
census_tract,gemma-4-12b,4081400,59,-0.4463,74,105179.0
census_tract,gemma-4-12b,4081800,59,-0.0282,80,130457.0
census_tract,gemma-4-12b,4083700,82,-0.1309,120,70028.0
census_tract,gemma-4-12b,4083800,88,0.2206,114,100354.0
census_tract,gemma-4-12b,4084000,88,0.2568,122,87614.0
census_tract,gemma-4-12b,4084500,27,0.3704,36,29552.0
census_tract,gemma-4-12b,4084601,39,-0.1944,62,102692.0
census_tract,gemma-4-12b,4084602,188,-0.7426,257,91953.0
census_tract,gemma-4-12b,4084901,19,-0.3684,26,95551.0
census_tract,gemma-4-12b,4084902,13,0.7821,23,40901.0
census_tract,gemma-4-12b,4085300,22,0.3636,31,35985.0
census_tract,gemma-4-12b,4085500,12,0.5,16,42611.0
census_tract,gemma-4-12b,4085700,9,0.4444,13,54914.0
census_tract,gemma-4-12b,4085900,16,0.1771,21,60460.0
census_tract,gemma-4-12b,4086100,28,0.4107,33,42026.0
census_tract,gemma-4-12b,4086300,14,0.3333,22,53839.0
census_tract,gemma-4-12b,4086400,79,-0.23,109,128398.0
census_tract,gemma-4-12b,4086500,26,0.3462,33,65433.0
census_tract,gemma-4-12b,4086900,130,-0.3949,161,95469.0
census_tract,gemma-4-12b,4087100,49,0.0918,65,52250.0
census_tract,gemma-4-12b,4088400,210,-0.2651,270,96806.0
census_tract,gemma-4-12b,4088902,42,0.0516,53,59200.0
census_tract,gemma-4-12b,4088903,79,-0.4662,97,53393.0
census_tract,gemma-4-12b,4089201,265,-0.0201,364,155291.0
census_tract,gemma-4-12b,4089202,29,-0.9828,33,
census_tract,gemma-4-12b,4090700,144,-0.7512,187,101023.0
census_tract,gemma-4-12b,4091602,41,-0.9431,62,
census_tract,gemma-4-12b,4091603,33,-0.7374,47,122443.0
census_tract,gemma-4-12b,4091604,15,-0.9778,19,
census_tract,gemma-4-12b,4091800,89,-1.0478,118,
census_tract,gemma-4-12b,4091900,54,-0.196,75,106612.0
census_tract,gemma-4-12b,4092200,87,0.1341,112,175682.0
census_tract,gemma-4-12b,4092500,33,0.0556,43,64107.0
census_tract,gemma-4-12b,4092800,106,0.0338,151,162798.0
census_tract,gemma-4-12b,4092900,89,0.015,112,112324.0
census_tract,gemma-4-12b,4093401,71,0.0845,95,131471.0
census_tract,gemma-4-12b,4093402,35,-0.0571,45,107371.0
census_tract,gemma-4-12b,4093800,67,-0.4677,97,81573.0
census_tract,gemma-4-12b,4093900,61,-0.2213,81,79471.0
census_tract,gemma-4-12b,4094201,50,-0.2733,71,75966.0
census_tract,gemma-4-12b,4094202,93,-0.2276,122,56800.0
census_tract,gemma-4-12b,4094203,57,-0.2632,71,48482.0
census_tract,gemma-4-12b,4094500,157,-0.3589,220,79406.0
census_tract,gemma-4-12b,4094700,27,-0.3889,33,85819.0
census_tract,gemma-4-12b,4095400,103,-0.1392,129,82053.0
census_tract,gemma-4-12b,4096400,81,-0.2325,104,89432.0
census_tract,gemma-4-12b,4097202,21,-0.4524,27,22500.0
census_tract,gemma-4-12b,4097204,55,-0.3439,72,73180.0
census_tract,gemma-4-12b,4097205,13,-0.4359,18,21295.0
census_tract,gemma-4-12b,4097206,26,-0.5769,34,34679.0
census_tract,gemma-4-12b,4097207,12,-0.6667,16,
census_tract,gemma-4-12b,4097300,91,-0.0696,119,86008.0
census_tract,gemma-4-12b,4098100,82,-0.0122,107,129250.0
census_tract,gemma-4-12b,4098700,73,-0.0434,96,105313.0
census_tract,gemma-4-12b,4099100,152,-0.0789,222,110250.0
census_tract,gemma-4-12b,4099200,72,-0.4653,99,36736.0
census_tract,gemma-4-12b,4099701,73,-0.0822,92,93368.0
